Ulmus glabra	オウシュウハルニレ
Tilia cordata	コバノシナノキ
Salix caprea	プッシーウィロー
Boehmeria platanifolia	メヤブマオ
Broussonetia papyrifera	カジノキ
Dendrobium falconeri	デンドロビウム・フォークネリ
Dendrobium wardianum	デンドロビウム・ウォーディアヌム
Cleisostoma racemiferum	クレイソストマ・ラケミフェルム
Encephalartos villosus	ナガゲオニソテツ
Aldrovanda vesiculosa	ムジナモ
Drosera anglica	ナガバノモウセンゴケ
Drosera rotundifolia	モウセンゴケ
Anoectochilus formosanus	キバナシュスラン
Boswellia sacra	サクラ
Conopodium majus	ピグナット
Drosera hamiltonii	ロージーサンデュー
Digitaria violascens	アキメヒシバ
Cyclosorus interruptus	テツホシダ
Phegopteris connectilis	ミヤマワラビ
Didymochlaena truncatula	ディディモクラエナ・トルンカツラ
Anemone caroliniana	カロライナ・アネモネ
Anemone drummondii	ドラモンド・アネモネ
Anemone flaccida	ニリンソウ
Anemone richardsonii	イエロー・シンブルウィード
Clematis hexapetala	クレマティス・ヘクサペタラ
Aglaonema modestum	モデスツム
Alocasia odora	クワズイモ
Caladium bicolor	ニシキイモ
Monstera deliciosa	ホウライショウ
Monstera adansonii	ヒメモンステラ
Cotula coronopifolia	ブラスボタン
Picris echioides	プリックリーオックスタング
Polygala senega	セネガ
Polygala vulgaris	コモンミルクワート
Rumex crispus	ナガバギシギシ
Rumex japonicus	ギシギシ
Polemonium caeruleum	ジェイコブズラダー
Lysimachia thyrsiflora	ヤナギトラノオ
Dionysia aretioides	ディオニシア・アレティオイデス
Hottonia palustris	ウォーターバイオレット
Primula alcalina	ブルードーム・プリムローズ
Primula bellidifolia	プリムラ・ベリディフォリア
Primula boothii	プ・ブーシー
Primula calderiana	プリムラ・カルデリアナ
Primula capitata	ヒマラヤサクラソウ
Primula chungensis	カンデラブラ・プリムローズ
Primula clarkei	プリムラ・クラーケイ
Primula cockburniana	プリムラ・コーバーニアナ
Primula darialica	プリムラ・ダリアリカ
Primula denticulata	タマザキサクラソウ
Primula egaliksensis	グリーンランド・プリムローズ
Primula elatior	セイタカセイヨウサクラソウ
Primula flaccida	プリムラ・フラッキダ
Primula geraniifolia	プリムラ・ゲラニーフォリア
Primula halleri	ロング・フラワー・プリムローズ
Primula hidakana	ヒダカイワザクラ
Primula integrifolia	エンタイア・リーブド・プリムローズ
Primula juliae	カーペット・プリムラ
Primula luteola	プリムラ・ルテオラ
Primula marginata	マージネイト・プリムローズ
Primula megaseifolia	プリムラ・メガセイフォリア
Primula mollis	プリムラ・モリス
Primula petiolaris	プリムラ・ペティオラリス
Primula reidii	プリムラ・リーディー
Primula scotica	スコティッシュプリムローズ
Primula specuicola	ケーブ・プリムローズ
Primula suffrutescens	シエラ・プリムローズ
Primula takedana	テシオコザクラ
Primula vialii	オーキッド・プリムラ
Primula vulgaris	イチゲサクラソウ
Primula yuparensis	ユウバリコザクラ
Vitaliana primuliflora	ヴィタリアナ
Lysimachia nummularia	ヨウシュコナスビ
Ribes fasciculatum	ヤブサンザシ
Ribes sanguineum	レッドフラワー・カラント
Ribes hirtellum	アメリカスグリ
Ribes rubrum	フサスグリ
Tridactyle bicaudata	トリダクティレ・ビカウダタ
Disa ferruginea	レッド・クラスター・ディサ
Fortunella crassifolia	ニンポウキンカン
Salsola komarovii	オカヒジキ
Aeschynanthus longicaulis	ロンギカウリス
Aeschynanthus tricolor	エスキナンツス・トリコロル
Agrimonia nipponica	ヒメキンミズヒキ
Duchesnea chrysantha	ヘビイチゴ
Filipendula multijuga	シモツケソウ
Sanguisorba hakusanensis	カライトソウ
Rubus parvifolius	ナワシロイチゴ
Monotropastrum humile	ギンリョウソウ
Rhododendron arboreum	ロードデンドロン・アルボレウム
Arrojadoa rhodantha	由貴柱
Cereus aethiops	阿聖
Hylocereus undatus	ヤカイサボテン
Mila caespitosa	怪巣玉
Opuntia phaeacantha	荒戎
Cordyceps bassiana	カイコ白きょう病原菌
Cytisus x praecox	ウォーミンスター・ブルーム
Galinsoga parviflora	コゴメギク
Carpinus japonica	クマシデ
Ostrya carpinifolia	ホップホーンビーム
Ostrya japonica	アサダ
Caladenia flava	カラデニア・フラヴァ
Pterostylis curta	プテロスティリス・クルタ
Thelymitra benthamiana	サン・オーキッド
Backhousia myrtifolia	アイアンウッド
Luzula multiflora	ヤマスズメノヒエ
Acacia acuminata	ラズベリー・ジャム
Acacia ampliceps	ソールト・ワトル
Ligustrum obtusifolium	イボタノキ
Cyphostemma juttae	ブドウ亀
Ceratozamia euryphyllidia	ケラトザミア・エウリフィリディア
Ceratozamia kuesteriana	クエスターツノミザミア
Bowenia spectabilis	ノーサン・バイフィールド・ファーン
Encephalartos lehmannii	レーマニー
Encephalartos longifolius	ナガバオニソテツ
Dendrobium acinaciforme	デンドロビウム・アキナキフォルメ
Dendrobium brymerianum	デンドロビウム・ブライマリアヌム
Dendrobium capillipes	デンドロビウム・カピリペス
Excoecaria cochinchinensis	セイシボク
Oncoba spinosa	スナフボックスツリー
Viburnum plicatum	オオデマリ
Stachys byzantina	ワタチョロギ
Abelia chinensis	タイワンツクバネウツギ
Pleurothallis teres	プレウロタリス・テレス
Garcinia hombroniana	ハママンゴスチン
Ammocharis coranica	コラニカ
Brunsvigia bosmaniae	ボスマニアエ
Nerine sarniensis	ガーンジー・リリー
Jatropha curcas	タイワンアブラギリ
Pholidota chinensis	フォリドタ・キネンシス
Dendrobium chryseum	デンドロビウム・クリセウム
Moricandia arvensis	イタリヤソウ
Scabiosa columbaria	レッサースカビアス
Morina longifolia	ホワール・フラワー
Tubocapsicum anomalum	ハダカホオズキ
Salvia splendens	ヒゴロモソウ
Vaccinium hirtum	ウスノキ
Vaccinium myrtillus	ビルベリー
Vaccinium parvifolium	レッド・ハックルベリー
Vaccinium smallii	オオバスノキ
Vaccinium vitis-idaea	コケモモ
Viola hederacea	ツタスミレ
Cyperus compressus	クグガヤツリ
Kyllinga brevifolia	タイワンヒメクグ
Archontophoenix alexandrae	ユスラヤシ
Clinostigma savoryanum	ノヤシ
Buglossoides arvensis	イヌムラサキ
Cynoglossum officinale	ハウンズトング
Bursera bolivarii	ボリバリー
Commiphora africana	アフリカーナ
Commiphora capensis	カペンシス
Lotus uliginosus	ネビキミヤコグサ
Phaeolepiota aurea	コガネタケ
Saxifraga stolonifera	ユキノシタ
Gynostemma pentaphyllum	アマチャヅル
Ficus benjamina	ベンジャミナ
Ficus deltoidea	コバンボダイジュ
Ficus elastica	インドゴムノキ
Ficus macrophylla	オーストラリアバニヤン
Ficus rubiginosa	フランスゴムノキ
Ficus sycomorus	エジプトイチジク
Convallaria keiskei	スズラン
Bifrenaria tyrianthina	ビフレナリア・ティリアンティナ
Pterocarpus angolensis	ブリードウッドツリー
Camellia granthamiana	グランサムツバキ
Camellia sasanqua	サザンカ
Franklinia alatamaha	フランクリンノキ
Schima wallichii	イジュ
Stewartia monadelpha	ヒメシャラ
Stewartia serrata	ヒコサンヒメシャラ
Stewartia sinensis	トウヒメシャラ
Cleyera japonica	サカキ
Frailea friedrichii	フリードリッキー
Parodia stuemeri	橙繍玉
Parodia subterranea	黒雲竜
Parodia ayopayana	アヨパヤナ
Parodia chrysacanthion	錦翁玉
Oplopanax horridus	デビルス・クラブ
Galinsoga quadriradiata	ハキダメギク
Abelmoschus manihot	トロロアオイ
Alyogyne huegelii	ブルー・ハイビスカス
Hibiscus calyphyllus	レモンイエロー・ローズマロー
Hibiscus furcellatus	リンデン・リーフ・ローズマロー
Hibiscus heterophyllus	オーストラリア・ローゼル
Hibiscus insularis	フィリップ・アイランド・ハイビスカス
Hibiscus pedunculatus	ワイルドハイビスカス
Hibiscus radiatus	モナーク・ローズマロー
Hibiscus sabdariffa	ローゼル
Hibiscus tiliaceus	オオハマボウ
Hibiscus trionum	ギンセンカ
Hibiscus waimeae	ホワイト・カウアイ・ローズマロー
Malva neglecta	ゼニバアオイ
Pavonia hastata	ヤノネボンテンカ
Thermopsis montana	バッファロー・ピー
Hibiscus rosa-sinensis	ブッソウゲ
Ulex minor	ドワーフ・ゴース
Dendrobium linawianum	サクラセッコク
Scabiosa africana	アフリカンスカビアス
Scabiosa japonica	マツムシソウ
Miscanthus sacchariflorus	オギ
Eucalyptus perriniana	ツキヌキユーカリ
Eucalyptus torquata	コーラルガム
Patrinia villosa	オトコエシ
Cucurbita foetidissima	フォエチディッシマ
Sechium edule	ハヤトウリ
Primula allionii	アリオニー・プリムローズ
Primula apennina	プリムラ・アペンニナ
Primula auricula	アツバサクラソウ
Primula glaucescens	プリムラ・グラウケスケンス
Primula hirsuta	スティンキング・プリムローズ
Primula pedemontana	ピードモント・プリムローズ
Primula villosa	ヴィラス・プリムローズ
Primula wulfeniana	ヴルフェン・プリムローズ
Cibirhiza albersiana	アルベルシアナ
Rhododendron aureum	キバナシャクナゲ
Rhododendron latoucheae	セイシカ
Areca catechu	ビンロウジュ
Normanbya normanbyi	ブラックパーム
Verschaffeltia splendida	タケウマキリンヤシ
Actinorhytis calapparia	カラッパヤシ
Carpoxylon macrospermum	カルポクシロン・マクロスペルムム
Satakentia liukiuensis	ヤエヤマヤシ
Dionysia involucrata	ディオニシア・インヴォルクラタ
Primula alpicola	ムーンライト・プリムラ
Primula cusickiana	カシック・プリムローズ
Primula involucrata	プリムラ・インウォルクラタ
Primula japonica	クリンソウ
Primula jesoana	オオサクラソウ
Primula maguirei	マグワイア・プリムローズ
Plantago ovata	デザート・インディアンホイート
Cynanchum perrieri	緑長竜
Cynanchum obovatum	オボバツム
Vinca major	ツルニチニチソウ
Carex phacota	ヒメゴウソ
Carex dimorpholepis	アゼナルコ
Carex heterolepis	ヤマアゼスゲ
Carex kiotensis	テキリスゲ
Carex shimidzensis	アズマナルコ
Begonia sutherlandii	ワイルドベゴニア
Ilex dipyrena	ヒマラヤホリー
Ilex geniculata	フウリンウメモドキ
Ilex laevigata	スムースウィンターベリー
Ilex leucoclada	ヒメモチ
Ilex nipponica	ミヤマウメモドキ
Ilex sugerokii	ウシカバ
Ilex verticillata	ウィンターベリー
Apios americana	アメリカホド
Hydrangea aspera	ヒマラヤアマチャ
Erica carnea	ヤヨイエリカ
Acanthus longifolius	ナガバハアザミ
Jacaranda mimosifolia	シウンボク
Verbena rigida	シュッコンバーベナ
Wisteria brachybotrys	ヤマフジ
Cuscuta epithymum	ドダー
Ulmus procera	オウシュウニレ
Sorbus aria	ホワイト・ビーム
Sorbus commixta	ナナカマド
Berberis buxifolia	マゼランバーベリー
Berberis darwinii	ダーウィンバーベリー
Farfugium japonicum	ツワブキ
Ligularia fischeri	オタカラコウ
Petasites japonicus	フキ
Menziesia pentandra	コヨウラクツツジ
Menziesia purpurea	ヨウラクツツジ
Ansellia africana	レパード・オーキッド
Cymbidium devonianum	シンビディウム・デヴォニアヌム
Cymbidium erythrostylum	シンビディウム・エリトロスティルム
Cymbidium madidum	シンビディウム・マディドゥム
Cymbidium sanderae	シンビディウム・サンデラエ
Adenophora triphylla	サイヨウシャジン
Platycerium bifurcatum	ビカクシダ
Pyrrosia lingua	ヒトツバ
Chamaecyparis thyoides	ヌマヒノキ
Cupressus cashmeriana	カシミールイトスギ
Fockea multiflora	ムルチフローラ
Mimulus brevipes	スロープ・セマフォー
Mimulus cardinalis	スカーレット・モンキーフラワー
Mimulus nepalensis	ミゾホオズキ
Mazus reptans	ハイサギゴケ
Banksia ashbyi	アッシュビー
Banksia attenuata	スレンダーバンクシア
Banksia baueri	ウーリーバンクシア
Banksia baxteri	ロックバンクシア
Banksia brownii	フェザーリーブドバンクシア
Banksia candolleana	プロペラバンクシア
Banksia coccinea	スカーレットバンクシア
Banksia dryandroides	ドリアンドラリーブドバンクシア
Banksia elegans	エレガントバンクシア
Banksia ericifolia	ヒースバンクシア
Banksia grandis	ブルバンクシア
Banksia ilicifolia	ホリーリーブドバンクシア
Banksia lindleyana	ポーキュパインバンクシア
Banksia media	ゴールデンストークバンクシア
Banksia menziesii	メンジースバンクシア
Banksia oblongifolia	ファーンリーブドバンクシア
Banksia quercifolia	オークリーブドバンクシア
Banksia speciosa	ショーイーバンクシア
Banksia tricuspis	パインバンクシア
Drosanthemum schoenlandianum	玉輝
Oscularia deltoides	光琳菊
Lithops julii	寿麗玉
Titanopsis hugo-schlechteri	天女扇
Juttadinteria albata	心琴玉
Ruschia maxima	群鉾
Fenestraria rhopalophylla	グンギョク
Antegibbaeum fissoides	銀麗晃
Carpobrotus muirii	高麗剣
Carpobrotus quadrifidus	クアドリフィダス
Erepsia inclaudens	群胡蝶
Lampranthus glaucus	清涼菊
Lampranthus spectabilis	トレーリングアイスプラント
Lampranthus emarginatus	紫松葉菊
Namaquanthus vanheerdei	バンヘルディ
Smicrostigma viride	桜竜
Codonanthe serrulata	セッルラタ
Sinningia canescens	ダンガイノジョウオウ
Sinningia cardinalis	ジニンギア・カルディナリス
Sinningia leucotricha	ダンガイノジョオウ
Sinningia lineata	リネアータ
Sinningia macropoda	マクロポダ
Sinningia tubiflora	ツビフォリア
Crassocephalum crepidioides	ベニバナボロギク
Ligularia stenocephala	メタカラコウ
Othonna capensis	カペンシス
Senecio angulatus	有角キオン
Senecio nemorensis	キオン
Senecio oxyriifolius	オキシリフォリウス
Senecio scaposus	新月
Potamogeton natans	オヒルムシロ
Selaginella shakotanensis	ヒモカズラ
Selaginella sibirica	エゾノヒモカズラ
Astridia longifolia	ロンギフォリア
Ruschia intrusa	イントルサ
Tylosema esculentum	エスクレンタム
Stephanandra incisa	コゴメウツギ
Aichryson pachycaulon	パキカウロン
Monanthes subcrassicaulis	サブクラシカウリス
Rubus flagellaris	デューベリー
Rubus palmatus	ナガバモミジイチゴ
Firmiana platanifolia	アオギリ
Ixeris dentata	ニガナ
Vaccinium membranaceum	シンリーフ・ハックルベリー
Vaccinium oldhamii	ナツハゼ
Vaccinium ovalifolium	クロウスゴ
Vaccinium uliginosum	クロマメノキ
Vaccinium yatabei	ヒメウスノキ
Senecio medley-woodii	メドレーウッディー
Iberis amara	キャンディタフト
Mentha aquatica	ウォーター・ミント
Brachychiton rupestris	ツボノキ
Clethra barbinervis	リョウブ
Lysimachia vulgaris	セイヨウクサレダマ
Palaquium formosanum	オオバアカテツ
Gordonia axillaris	タイワンツバキ
Impatiens parviflora	スモールバルサム
Schizocodon soldanelloides	イワカガミ
Rhynchospermum verticillatum	シュウブンソウ
Ruscus hypoglossum	ヒロハナギイカダ
Sansevieria metallica	メタリカ
Sansevieria gracilis	グラキリス
Maianthemum bifolium	ヒメマイヅルソウ
Nolina microcarpa	ミクロカルパ
Dasylirion acrotrichum	アクロトリクム
Spergularia marina	ウシオツメクサ
Caesalpinia decapetala	シナジャケツイバラ
Caesalpinia eriostachys	プライド・オブ・バルバドス
Caesalpinia ferrea	レパードツリー
Caesalpinia gilliesii	ベニジャケツイバラ
Caesalpinia mexicana	スクランブルエッグ・ツリー
Colvillea racemosa	コルヴィルズグローリー
Peltophorum dubium	イエロージャカランダ
Strelitzia alba	オウギバショウモドキ
Pinguicula moranensis	アシナガムシトリスミレ
Pinguicula pumila	スモールバターワート
Utricularia aurea	ノタヌキモ
Utricularia australis	タヌキモ
Utricularia caerulea	ホザキノミミカキグサ
Utricularia intermedia	コタヌキモ
Utricularia uliginosa	ムラサキミミカキグサ
Symphytum x uplandicum	ロシアンコンフリー
Myosotidium hortensia	チャタムアイランド・フォーゲットミーノット
Myosotis alpestris	アルパイン・フォーゲットミーノット
Myosotis arvensis	ノハラムラサキ
Myosotis discolor	ハマワスレナグサ
Myosotis sylvatica	エゾムラサキ
Eucalyptus grandis x Eucalyptus urophylla	グランディスユーカリ
Cirsium acaule	ドワーフ・シスル
Pennisetum flaccidum	キクユ・グラス
Cissus rhombifolia	グレープアイビー
Phomopsis sclerotioides	ホモプシス根腐病
Ceiba pentandra	カポック
Pyracantha coccinea	トキワサンザシ
Sorbus americana	アメリカン・マウンテン・アッシュ
Hippophae rhamnoides	バックソーン
Ballota nigra	ブラック・ホアハウンド
Artocarpus altilis	パンノキ
Castilla elastica	アメリカゴムノキ
Pellionia daveauana	ハナビソウ
Pilea depressa	デプレッサ
Pleione forrestii	プレイオネ・フォレスティー
Pleione hookeriana	プレイオネ・フッケリアナ
Pleione humilis	プレイオネ・フミリス
Pleione maculata	プレイオネ・マクラタ
Pleione praecox	プレイオネ・プラエコクス
Pleione yunnanensis	プレイオネ・ユンナネンシス
Platycerium elephantotis	キャベジファーン
Neocheiropteris ensata	クリハラン
Sterculia foetida	ヤツデアオギリ
Equisetum ramosissimum	イヌドクサ
Cussonia thyrsiflora	シルシフローラ
Oxalis megalorrhiza	ツヤカタバミ
Adonis multiflora	ミチノクフクジュソウ
Adonis amurensis	フクジュソウ
Passiflora ambigua	パッシフロラ・アンビグア
Passiflora auriculata	パッシフロラ・アウリクラタ
Passiflora biflora	ツー・フラワー・パッションフラワー
Passiflora coriacea	バットリーフ・パッションフラワー
Passiflora menispermifolia	パッシフロラ・メニスペルミフォリア
Passiflora oerstedii	パッシフロラ・オエルステディー
Passiflora platyloba	パッシフロラ・プラティロバ
Passiflora talamancensis	パッシフロラ・タラマンケンシス
Passiflora vitifolia	レッド・パッションフラワー
Dichrostachys cinerea	カラハリクリスマスツリー
Neptunia oleracea	ミズオジギソウ
Carduus tenuiflorus	イヌヒレアザミ
Chikusichloa aquatica	ツクシガヤ
Bombax malabaricum	マラバリクム
Pachira macrocarpa	イエンナット
Sterculia nobilis	ピンポンノキ
Ceropegia bulbosa	八雲
Ceropegia distincta	ディスティンクタ
Duvalia angustiloba	司牛角
Duvalia polita	ポリタ
Echidnopsis repens	レペンス
Edithcolea grandis	グランディス
Hoodia gordonii	麗盃閣
Piaranthus framesii	フラメシー
Rhytidocaulon macrolobum	マクロロブム
Stapelia rufa	ルーファ
Stapelianthus decaryi	デカリー
Stapeliopsis neronis	ネロニス
Tavaresia barklyi	鐘馗閣
White-sloanea crassa	クラサ
Merremia dissecta	キレハヒルガオ
Turbina oenotheroides	オエノセロイデス
Arisaema serratum	マムシグサ
Mercurialis leiocarpa	ヤマアイ
Acalypha hispida	ベニヒモノキ
Centaurium floribundum	アメリカホウライセンブリ
Leucojum vernum	スプリング・スノーフレーク
Galanthus reginae-olgae	オータムスノードロップ
Plantago aristata	アメリカオオバコ
Plantago asiatica	オオバコ
Plantago erecta	カリフォルニア・プランテーン
Plantago maritima	シープランテーン
Adenia keramanthus	ケラマンツス
Passiflora amethystina	パッシフロラ・アメティスティナ
Passiflora cincinnata	クレイト・パッションバイン
Passiflora eichleriana	パッシフロラ・アイヒレリアナ
Passiflora tricuspis	パッシフロラ・トリクスピス
Passiflora tulae	パッシフロラ・ツラエ
Ulmus laciniata	オヒョウ
Ulmus pumila	シベリア東部・中国北部・チベット・トルケスタンに分布する高木または低木。葉は長さ2?2.5cmの楕円形で、表面は平滑
Begonia dregei	メイプルリーフ・ベゴニア
Begonia luxurians	パームリーフベゴニア
Begonia masoniana	アイアンクロス
Disporum viridescens	オオチゴユリ
Acacia acradenia	シルキー・ワトル
Acacia aphylla	リーフレス・ロック・ワトル
Garcinia xanthochymus	タマゴノキ
Mammea americana	マメーリンゴ
Iris laevigata	カキツバタ
Iris sanguinea	アヤメ
Iris setosa	ヒオウギアヤメ
Iris sibirica	コアヤメ
Indigofera decora	ニワフジ
Indigofera pseudotinctoria	コマツナギ
Indigofera tinctoria	タイワンコマツナギ
Acacia galpinii	モンキー・ソーン
Pinellia ternata	カラスビシャク
Pinellia tripartita	オオハンゲ
Olearia phlogopappa	オットウェー・デージーブッシュ
Olearia ramulosa	ツィギー・デージーブッシュ
Coccidioides posadasii	コクシジオ
Actinodium cunninghamii	オルバニー・デージー
Baeckea linifolia	ウィーピング・ベッケア
Alpinia calcarata	インディアン・ジンジャー
Alpinia officinarum	アルピニア・オフィキナルム
Banksia burdettii	バーデットバンクシア
Banksia caleyi	レッドランタンバンクシア
Banksia canei	マウンテンバンクシア
Banksia dentata	トロピカルバンクシア
Banksia hookeriana	フッカーズバンクシア
Banksia integrifolia	コースタルバンクシア
Banksia laricina	ローズフルーテッドバンクシア
Banksia lemanniana	イエローランタンバンクシア
Banksia littoralis	スワンプバンクシア
Banksia marginata	シルバーバンクシア
Banksia ornata	デザートバンクシア
Banksia praemorsa	カットリーフバンクシア
Banksia robur	スワンプバンクシア
Banksia serrata	ソーバンクシア
Banksia spinulosa	ヘアピンバンクシア
Banksia verticillata	オルバニーバンクシア
Banksia victoriae	ウーリーオレンジバンクシア
Cymbidium finlaysonianum	シンビディウム・フィンレイソニアヌム
Begonia bogneri	ボグネリー
Begonia foliosa	コバノシダレベゴニア
Begonia fuchsioides	フクシアベゴニア
Begonia goegoensis	ファイアキング・ベゴニア
Begonia heracleifolia	スターリーフベゴニア
Begonia peltata	ペルタータ
Begonia rex	オオバベゴニア
Begonia wollnyi	ヴォルニー
Cucurbita digitata	ディギタータ
Citrus limettioides	スイートライム
Citrus tachibana	タチバナ
Spodiopogon sibiricus	オオアブラススキ
Angraecum magdalenae	アングレクム・マグダレナエ
Nephelaphyllum pulchrum	ネフェラフィルム・プルクルム
Phalaenopsis mannii	ファレノプシス・マニー
Banksia meisneri	マイスナーズバンクシア
Parochetus communis	ブルークローバー
Ononis natrix	ラージイエローレストハロー
Vicia americana	アメリカン・ベッチ
Vicia lutea	イエローベッチ
Fumaria officinalis	カラクサケマン
Carapa guianensis	クラブウッド
Lansium domesticum	ランサー
Gmelina arborea	キダチキバナヨウラク
Angraecum eichlerianum	アングレクム・アイヒレリアヌム
Campylocentrum fasciola	カンピロケントルム・ファスキオラ
Campylocentrum filiforme	カンピロケントルム・フィリフォルメ
Campylocentrum micranthum	カンピロケントルム・ミクランツム
Campylocentrum pachyrrhizum	カンピロケントルム・パキリズム
Erythronium americanum	アンバーベル
Erythronium dens-canis	セイヨウカタクリ
Tulipa chrysantha	ツリパ・クリサンタ
Tulipa tarda	ツリパ・タルダ
Geranium wilfordii	ミツバフウロ
Dianthus deltoides	ヒメナデシコ
Salvia stenophylla	サルビア・ステノフィラ
Reseda lutea	ワイルド・ミニョネット
Aethionema saxatile	キャンディ・マスタード
Helicodiceros muscivorus	ツイストアラム
Eranthis pinnatifida	セツブンソウ
Hylotelephium erythrostictum	ベンケイソウ
Hylotelephium sieboldii	ミセバヤ
Hylotelephium verticillatum	ミツバベンケイソウ
Hylotelephium viride	アオベンケイ
Orostachys iwarenge	岩蓮華
Rhodiola ishidae	ホソバイワベンケイ
Rhodiola kirilowii	ロディオラ・キリロウィー
Rhodiola rosea	イワベンケイ
Sedum hakonense	松の葉万年草
Sedum japonicum	メノマンネングサ
Sedum makinoi	マルバマンネングサ
Sedum mexicanum	メキシコマンネングサ
Sedum subtile	ヒメレンゲ
Sedum yabeanum	対馬万年草
Sedum zentaro-tashiroi	姫万年草
Umbilicus horizontalis	荷葉弁慶
Veratrum grandiflorum	バイケイソウ
Veratrum nigrum	ブラックフォールスヘリボー
Mahonia aquifolium	ヒイラギメギ
Sisymbrium officinale	カキネガラシ
Sisymbrium orientale	イヌカキネガラシ
Blyxa echinosperma	スブタ
Iris japonica	シャガ
Yucca aloifolia	センジュラン
Yucca australis	アウストラリス
Butia yatay	ヤタイヤシ
Buglossoides purpurocaerulea	パープル・グロムウェル
Lappula squarrosa	ノムラサキ
Omphalodes verna	ハナルリソウ
Pentaglottis sempervirens	グリーン・アルカネット
Trigonotis peduncularis	キュウリグサ
Puya berteroniana	ベルテロニアーナ
Beaucarnea gracilis	銚子蘭
Oenothera fruticosa	キダチマツヨイグサ
Orthosiphon aristatus	ネコノヒゲ
Plectranthus amboinicus	アンボイニクス
Plectranthus oertendahlii	キャンドルプラント
Callicarpa americana	アメリカンビューティベリー
Thymus serpyllum	ヨウシュイブキジャコウソウ
Clinopodium vulgare	ワイルドバジル
Salvia guaranitica	サルビア・グアラニティカ
Gratiola officinalis	グラティオーレ
Bauhinia acuminata	ソシンカ
Bauhinia tomentosa	キバナモクワンジュ
Calliandra surinamensis	スリナムゴウカン
Acacia adunca	ワランガラ・ワトル
Acacia aneura	マルガ
Acacia auriculiformis	カマバアカシア
Acacia dealbata	フサアカシア
Acacia decurrens	ミモザアカシア
Acacia arenaria	サンド・アカシア
Solanum muricatum	ペピーノ
Solanum sisymbriifolium	ハリナス
Forsythia japonica	ヤマトレンギョウ
Forsythia viridissima	シナレンギョウ
Forsythia ovata	ヒロハレンギョウ
Agave celsii	翡翠盤
Agave parviflora	ささめ雪
Camassia quamash	カマシア
Dichelostemma capitatum	ワイルド・ヒアシンス
Scilla natalensis	ブルー・スキル
Lycoris albiflora	シロバナマンジュシャゲ
Hemerocallis vespertina	ユウスゲ
Ceropegia radicans	酔竜
Hoya carnosa	サクララン
Hoya kerrii	シャムサクララン
Hoya multiflora	ムルチフローラ
Leucospermum cordifolium	ピンクッション・プロテア
Leucospermum oleifolium	レウコスペルムム・オレイフォリウム
Leucospermum reflexum	ロケット・ピンクッション
Sesbania grandiflora	シロゴチョウ
Salicornia europaea	アッケシソウ
Veronica fruticans	ロックスピードウェル
Pterostylis baptistii	プテロスティリス・バプティスティー
Pterostylis recurva	プテロスティリス・レクルウァ
Epipactis leptochila	エピパクティス・レプトキラ
Epipactis dunensis	エピパクティス・ドゥネンシス
Ribes odoratum	キンイロフサスグリ
Salvia davidsonii	デヴィドソン・セージ
Salvia dorrii	デザート・セージ
Salvia mohavensis	モハーヴェ・セージ
Salvia pachyphylla	ブルーセージ
Cyrtomium caryotideum	メヤブソテツ
Cyrtomium fortunei	ヤブソテツ
Dryopteris goldiana	ジャイアントウッドファーン
Polystichum craspedosorum	ツルデンダ
Polystichum lonchitis	ヒイラギデンダ
Polystichum tsus-simense	ヒメカナワラビ
Asphodelus albus	ホワイト・アスフォデル
Iris missouriensis	ミズーリフラッグ
Yucca glauca	ソープウィード
Daubenya aurea	オーレア
Drimiopsis kirkii	キルキー
Lachenalia contaminata	ワイルドヒアシンス
Massonia echinata	エキナータ
Dendrobium chameleon	デンドロビウム・カメレオン
Dendrobium equitans	ツバメセッコク
Dendrobium miyakei	タイワンベニバナセッコク
Dendrobium somai	デンドロビウム・ソマイ
Puccinia allii	さび病
Puccinia triticina	赤さび病
Botrychium japonicum	オオハナワラビ
Botrychium ternatum	フユノハナワラビ
Deparia japonica	シケシダ
Athyrium iseanum	ホソバイヌワラビ
Athyrium otophorum	タニイヌワラビ
Athyrium wardii	ヒロハイヌワラビ
Diplaziopsis cavaleriana	イワヤシダ
Athyrium brevifrons	エゾメシダ
Myriophyllum aquaticum	オオフサモ
Myriophyllum spicatum	ホザキノフサモ
Myriophyllum verticillatum	フサモ
Draba lasiocarpa	ドラバ・ラシオカルパ
Euphorbia didiereoides	ディディエレオイデス
Euphorbia cylindrifolia	キリンドリフォリア
Euphorbia cremersii	クレメルシー
Euphorbia brachyphylla	細葉痩花キリン
Euphorbia alluaudii	アローディー
Euphorbia horombensis	ホロンベ花キリン
Euphorbia lophogona	摩利支天
Euphorbia pachypodioides	パキポディオイデス
Euphorbia quartziticola	クォーツィコラ
Euphorbia tulearensis	チュレアレンシス
Euphorbia viguieri	ビグエリー
Euphorbia beharensis	ベハレンシス
Euphorbia stenoclada	銀角珊瑚
Campanula rapunculoides	クリーピング・ベルフラワー
Calathea leopardina	レオパルディナ
Calathea musaica	ムサイカ
Ctenanthe setosa	セトサ
Maranta arundinacea	クズウコン
Monotagma smaragdinum	スマラグディヌム
Thalia dealbata	ミズカンナ
Betula albosinensis	チャイニーズレッドバーチ
Corchorus capsularis	ツナソ
Asplenium caudatum	カウダツム
Nymphaea colorata	コロラータ
Euscaphis japonica	ゴンズイ
Picrasma quassioides	ニガキ
Ptelea trifoliata	ホップツリー
Bischofia javanica	アカギ
Aglaia odorata	モラン
